,state,time,testing,app,ages
757,0,10.000611206322946,0,0,9
758,8,0.9807571055057668,2,0,1
759,0,10.000611206322946,0,0,3
760,5,1.9608071042303565,1,0,5
761,8,0.6569021997223164,2,0,1
762,0,10.000611206322946,0,0,5
763,3,6.763476362049799,1,0,9
764,0,10.000611206322946,0,0,9
765,5,0.5317442994522931,1,0,4
766,0,10.000611206322946,0,0,6
767,6,0.4553767670841432,1,0,3
768,0,10.000611206322946,0,0,5
769,7,1.668772003600302,1,0,4
770,7,2.6459935751999426,1,0,8
771,0,10.000611206322946,0,0,7
772,1,1.0641957056857823,0,0,9
773,0,10.000611206322946,0,0,1
774,0,10.000611206322946,0,0,1
775,6,1.2190520907656417,1,0,3
776,6,0.38678740930904565,1,0,7
777,6,1.6617009357884363,1,0,3
778,0,10.000611206322946,0,0,2
779,3,8.000206122345503,1,0,4
780,6,1.9134309498908562,1,0,6
781,5,0.6668016946589285,1,0,5
782,8,4.420124489196761,2,0,2
783,0,10.000611206322946,0,0,2
784,1,1.6652364696943691,0,0,9
785,1,0.5621498910433157,0,0,8
786,0,10.000611206322946,0,0,3
787,6,2.467095559559796,1,0,7
788,6,2.7039763312572234,1,0,8
789,0,10.000611206322946,0,0,7
790,8,0.6448813844421447,2,0,5
791,1,0.3203193718775078,0,0,5
792,0,10.000611206322946,0,0,6
793,7,4.281531560084149,1,0,2
794,0,10.000611206322946,0,0,6
795,7,4.437802158726431,1,0,7
796,6,2.73367481606705,1,0,5
797,0,10.000611206322946,0,0,1
798,6,2.0392959569420537,1,0,9
799,0,10.000611206322946,0,0,9
800,1,1.8497913395840646,0,0,7
801,1,0.9114606409494826,0,0,5
802,5,1.629174023853854,1,0,2
803,0,10.000611206322946,0,0,9
804,3,5.8619152160366355,1,0,3
805,0,10.000611206322946,0,0,3
806,0,10.000611206322946,0,0,1
807,0,10.000611206322946,0,0,1
808,3,7.308655690344818,1,0,4
809,6,0.3259762261270004,1,0,2
810,0,10.000611206322946,0,0,2
811,5,1.5216937931134948,1,0,4
812,1,1.9261588719522145,0,0,5
813,3,5.921312185656326,1,0,4
814,6,3.1940013306193644,1,0,5
815,5,0.4087077195258294,1,0,7
816,6,1.4608826099314496,1,0,8
817,3,5.617963376527191,1,0,9
818,0,10.000611206322946,0,0,9
819,0,10.000611206322946,0,0,2
820,0,10.000611206322946,0,0,4
821,0,10.000611206322946,0,0,3
822,6,0.1562705986422266,1,0,7
823,0,10.000611206322946,0,0,3
824,6,0.788424061023019,1,0,4
825,2,1.887267998986953,0,0,4
826,7,4.3868904704809815,1,0,5
827,6,0.4475985924910909,1,0,2
828,1,1.236729760295306,0,0,6
829,0,10.000611206322946,0,0,6
830,5,1.6864496731299663,1,0,6
831,1,0.627910821693667,0,0,6
832,7,4.3557777721087625,1,0,1
833,0,10.000611206322946,0,0,5
834,0,10.000611206322946,0,0,5
835,3,4.921463197058198,1,0,4
836,3,6.489826037730509,1,0,1
837,5,0.6434671708797716,1,0,3
838,6,3.7745359979733584,1,0,3
839,0,10.000611206322946,0,0,4
840,6,4.056671603666748,1,0,3
841,6,0.5211376977344945,1,0,3
842,6,3.2845109986112173,1,0,3
843,0,10.000611206322946,0,0,1
844,0,10.000611206322946,0,0,7
845,0,10.000611206322946,0,0,9
846,8,3.4874506448117,2,0,2
847,6,1.6447303730399585,1,0,4
848,6,2.1241487706844158,1,0,5
849,6,3.2145074272737686,1,0,9
850,1,0.8704484476406614,0,0,9
851,6,3.3113810562962986,1,0,7
852,6,1.8568624073959303,1,0,7
853,1,0.8251936136447208,0,0,9
854,0,10.000611206322946,0,0,6
855,0,10.000611206322946,0,0,4
856,0,10.000611206322946,0,0,6
857,0,10.000611206322946,0,0,7
858,0,10.000611206322946,0,0,6
859,0,10.000611206322946,0,0,6
860,6,4.363555946701817,1,0,1
861,0,10.000611206322946,0,0,9
862,5,0.7325626253092797,1,0,6
863,0,10.000611206322946,0,0,5
864,0,10.000611206322946,0,0,3
865,6,2.7570093398461997,1,0,4
866,0,10.000611206322946,0,0,9
867,3,6.0514198333946965,1,0,6
868,1,1.7239263325328547,0,0,7
869,0,10.000611206322946,0,0,5
870,0,10.000611206322946,0,0,7
871,1,0.7926667017101384,0,0,8
872,6,1.9791918805412074,1,0,7
873,0,10.000611206322946,0,0,4
874,0,10.000611206322946,0,0,7
875,3,8.000206122345503,0,0,2
876,0,10.000611206322946,0,0,7
877,6,0.055154328932550636,1,0,6
878,6,0.038183766184073556,1,0,2
879,0,10.000611206322946,0,0,7
880,3,8.000206122345503,1,0,2
881,0,10.000611206322946,0,0,9
882,0,10.000611206322946,0,0,8
883,2,0.39244426355853823,0,0,5
884,3,4.9037855275285285,1,0,2
885,6,3.102784555846325,1,0,5
886,0,10.000611206322946,0,0,9
887,1,0.8160012254892953,0,0,8
888,6,2.0555594129093397,1,0,3
889,0,10.000611206322946,0,0,3
890,6,1.8087791462752434,1,0,5
891,6,1.8759542904879678,1,0,5
892,0,10.000611206322946,0,0,8
893,0,10.000611206322946,0,0,2
894,1,1.586040510201473,0,0,8
895,6,3.048337333694976,1,0,9
896,1,1.100965258307484,0,0,9
897,6,0.6165971131946818,1,0,9
898,5,0.26445793616376856,1,0,5
899,8,2.586596605580289,2,0,5
900,6,1.6015968593875776,1,0,9
901,6,2.2005163030525416,1,0,9
902,0,10.000611206322946,0,0,7
903,3,7.036419579587902,1,0,4
904,8,3.8798949083701246,2,0,5
905,0,10.000611206322946,0,0,9
906,8,3.4202755005989967,2,0,4
907,5,1.9926269093837523,1,0,9
908,6,0.6194255403194281,1,0,9
909,1,0.4504270196158372,0,0,4
910,1,0.3330472939388661,0,0,3
911,2,0.3599173516239559,0,0,3
912,6,2.0916218587498436,1,0,9
913,8,2.437397074749969,2,0,9
914,0,10.000611206322946,0,0,6
915,1,1.5591704525163832,0,0,9
916,6,3.876359374464193,1,0,3
917,6,2.2952686117315126,1,0,1
918,0,10.000611206322946,0,0,7
919,0,10.000611206322946,0,0,9
920,1,1.2445079348883583,0,0,9
921,0,10.000611206322946,0,0,8
922,6,0.9086322138247364,1,0,9
923,0,10.000611206322946,0,0,9
924,3,8.000206122345503,1,0,9
925,6,2.0916218587498436,1,0,5
926,0,10.000611206322946,0,0,5
927,3,5.224812006187333,1,0,8
928,7,0.8881261171703257,0,0,1
929,6,2.2726411947335494,1,0,6
930,0,10.000611206322946,0,0,1
931,7,2.6276087988890975,0,0,1
932,0,10.000611206322946,0,0,8
933,1,0.09050966799187789,0,0,2
934,5,1.5436141033302786,1,0,4
935,0,10.000611206322946,0,0,7
936,5,1.5004805896778977,1,0,5
937,0,10.000611206322946,0,0,2
938,0,10.000611206322946,0,0,2
939,0,10.000611206322946,0,0,4
940,1,0.283549819255806,0,0,6
941,0,10.000611206322946,0,0,6
942,6,3.4966430329671225,1,0,1
943,0,10.000611206322946,0,0,5
944,1,0.04171930009000628,0,0,3
945,0,10.000611206322946,0,0,3
946,2,0.5918483758531518,0,0,8
947,6,2.819941843371785,1,0,9
948,6,2.0873792180627255,1,0,9
949,6,3.0023753929178634,1,0,4
950,1,1.4000714267494043,0,0,9
951,3,6.675795121182636,1,0,7
952,6,2.7280179618175593,1,0,7
953,1,0.046669047558312096,0,0,9
954,1,1.9586857838867968,0,0,9
955,1,0.4030508652763368,0,0,6
956,6,3.672712621482524,1,0,5
957,6,2.6035671683287616,1,0,7
958,5,1.0352043276571328,1,0,8
959,6,0.9920708140047519,1,0,8
960,2,0.19021172413918075,0,0,9
961,1,1.4085567081236432,0,0,1
962,0,10.000611206322946,0,0,5
963,6,1.0599530649986628,1,0,4
964,0,10.000611206322946,0,0,2
965,0,10.000611206322946,0,0,6
966,1,0.19516147160748656,0,0,8
967,6,1.1299566363361335,1,0,8
968,6,0.5706351724175546,1,0,2
969,6,0.27718585822512687,1,0,6
970,0,10.000611206322946,0,0,3
971,3,4.849338305377145,1,0,6
972,0,10.000611206322946,0,0,6
973,6,1.6850354595675932,1,0,2
974,5,1.9622213177927297,1,0,5
975,7,3.021467276009895,1,0,6
976,2,0.3097127701597092,0,0,9
977,1,0.1279863273947648,0,0,7
978,2,0.27294321753800743,0,0,6
979,0,10.000611206322946,0,0,6
980,0,10.000611206322946,0,0,6
981,0,10.000611206322946,0,0,4
982,0,10.000611206322946,0,0,9
983,2,0.09616652224137025,0,0,7
984,1,0.545179328294838,0,0,9
985,0,10.000611206322946,0,0,7
986,0,10.000611206322946,0,0,6
987,5,1.9841416280095134,1,0,2
988,7,3.158645991560047,1,0,5
989,0,10.000611206322946,0,0,2
990,0,10.000611206322946,0,0,1
991,0,10.000611206322946,0,0,6
992,6,0.34789653634378415,1,0,4
993,3,4.560131631871746,1,0,2
994,6,2.6339727599197746,1,0,1
995,6,2.0838436841567938,1,0,2
996,1,0.7792316728675935,0,0,6
997,0,10.000611206322946,0,0,5
998,6,1.854033980271184,1,0,5
999,0,10.000611206322946,0,0,6
1000,0,10.000611206322946,0,0,8
1001,6,0.3174909447527615,1,0,8
1002,0,10.000611206322946,0,0,2
1003,0,10.000611206322946,0,0,8
1004,1,1.0260119395017073,0,0,9
1005,1,1.4361338725899195,0,0,7
1006,1,0.8124656915833625,0,0,1
1007,0,10.000611206322946,0,0,2
1008,0,10.000611206322946,0,0,3
1009,0,10.000611206322946,0,0,6
1010,2,1.5881618305450327,0,0,7
1011,6,0.4553767670841432,1,0,3
1012,1,0.18596908345206148,0,0,1
1013,2,1.9933340161649389,0,0,9
1014,0,10.000611206322946,0,0,2
1015,2,0.5275016587651736,0,0,6
1016,6,3.1494536034046243,1,0,8
1017,0,10.000611206322946,0,0,8
1018,6,2.3871924932857382,1,0,3
1019,2,0.9086322138247364,0,0,5
1020,1,0.4914392129246584,0,0,8
1021,5,1.0748023074035808,1,0,3
1022,3,4.69377481351605,1,0,3
1023,0,10.000611206322946,0,0,4
1024,2,0.9142890680742289,0,0,5
1025,0,10.000611206322946,0,0,1
1026,0,10.000611206322946,0,0,8
1027,5,1.134199277023253,1,0,6
1028,8,0.42567828227430715,2,0,7
1029,0,10.000611206322946,0,0,3
1030,0,10.000611206322946,0,0,6
1031,0,10.000611206322946,0,0,1
1032,6,0.7877169542418324,1,0,7
1033,6,2.667206778635533,1,0,5
1034,7,1.8886822125493261,0,0,6
1035,2,3.820497938750471,0,0,5
1036,0,10.000611206322946,0,0,7
1037,6,3.1197551185947976,1,0,4
1038,6,0.8775195154525272,1,0,1
1039,0,10.000611206322946,0,0,6
1040,0,10.000611206322946,0,0,8
1041,0,10.000611206322946,0,0,3
1042,5,0.4009295449327771,1,0,3
1043,0,10.000611206322946,0,0,1
1044,0,10.000611206322946,0,0,4
1045,6,2.057680733252899,1,0,4
1046,0,10.000611206322946,0,0,9
1047,6,1.53300750161248,1,0,4
1048,6,0.39456558390209795,1,0,1
1049,3,5.564223261156995,1,0,7
1050,1,0.20152543263816547,0,0,5
1051,6,2.423254939126242,1,0,6
1052,6,2.568211829269444,1,0,2
1053,0,10.000611206322946,0,0,1
1054,0,10.000611206322946,0,0,2
1055,2,1.5641201999846892,0,0,2
1056,0,10.000611206322946,0,0,1
1057,0,10.000611206322946,0,0,4
1058,1,1.8222141751177883,0,0,1
1059,0,10.000611206322946,0,0,6
1060,0,10.000611206322946,0,0,4
1061,0,10.000611206322946,0,0,8
1062,6,0.4730544366138075,1,0,1
1063,0,10.000611206322946,0,0,8
1064,6,0.6632661607529956,1,0,9
1065,1,0.9828784258493265,0,0,3
1066,3,4.708624055920973,1,0,6
1067,0,10.000611206322946,0,0,3
1068,0,10.000611206322946,0,0,9
1069,0,10.000611206322946,0,0,9
1070,0,10.000611206322946,0,0,2
1071,8,2.9620703063902414,2,0,9
1072,1,1.3908790385939789,0,0,8
1073,0,10.000611206322946,0,0,3
1074,6,3.83817560828013,1,0,4
1075,6,0.05727564927611027,1,0,9
1076,0,10.000611206322946,0,0,9
1077,1,1.3965358928434715,0,0,3
1078,0,10.000611206322946,0,0,1
1079,0,10.000611206322946,0,0,8
1080,0,10.000611206322946,0,0,8
1081,6,1.0535891039679837,1,0,6
1082,0,10.000611206322946,0,0,3
1083,7,2.7068047583819688,1,0,4
1084,2,1.2925911960090453,0,0,9
1085,3,4.972374885303648,1,0,5
1086,2,0.15556349186104004,0,0,8
1087,6,1.6772572849745409,1,0,2
1088,5,1.9692923856045954,1,0,1
1089,1,1.6037181797311373,0,0,4
1090,6,0.283549819255806,1,0,8
1091,2,0.09616652224137025,0,0,2
1092,0,10.000611206322946,0,0,3
1093,0,10.000611206322946,0,0,1
1094,1,1.53300750161248,0,0,4
1095,0,10.000611206322946,0,0,6
1096,0,10.000611206322946,0,0,2
1097,7,3.896865471118597,1,0,1
1098,5,0.5487148622007708,1,0,1
1099,0,10.000611206322946,0,0,7
1100,5,0.26162950903902227,1,0,9
1101,2,0.9008540392316841,0,0,5
1102,2,0.9355022715098261,0,0,6
1103,0,10.000611206322946,0,0,7
1104,0,10.000611206322946,0,0,8
1105,1,0.6144757928511221,0,0,2
1106,0,10.000611206322946,0,0,4
1107,3,4.78428448150796,1,0,7
1108,1,0.38395898218429936,0,0,6
1109,1,0.26516504294495513,0,0,9
1110,2,1.8653476887701692,0,0,5
1111,1,1.6369521984469062,0,0,5
1112,7,1.0698525599352748,0,0,3
1113,0,10.000611206322946,0,0,9
1114,0,10.000611206322946,0,0,7
1115,0,10.000611206322946,0,0,9
1116,0,10.000611206322946,0,0,2
1117,8,3.106320089752257,2,0,9
1118,3,6.371032098491128,1,0,3
1119,2,0.4942676400494047,0,0,3
1120,0,10.000611206322946,0,0,2
1121,1,1.3654231944712623,0,0,2
1122,6,1.2452150416695449,1,0,5
1123,5,0.21071782079359055,1,0,1
1124,1,1.8568624073959303,0,0,4
1125,1,0.4893178925810987,0,0,9
1126,7,3.33825111398138,1,0,1
1127,5,0.23334523779156,1,0,6
1128,0,10.000611206322946,0,0,4
1129,6,3.441488704034587,1,0,9
1130,0,10.000611206322946,0,0,1
1131,0,10.000611206322946,0,0,8
1132,0,10.000611206322946,0,0,9
1133,6,1.7981725445574448,1,0,8
1134,1,0.35567471093683645,0,0,1
1135,0,10.000611206322946,0,0,5
1136,3,5.7169583258933425,1,0,3
1137,0,10.000611206322946,0,0,9
1138,6,0.7629682169003024,1,0,3
1139,6,1.2869343417595527,1,0,9
1140,3,4.881158110530551,1,0,4
1141,0,10.000611206322946,0,0,9
1142,5,1.4622968234938227,1,0,9
1143,0,10.000611206322946,0,0,2
1144,0,10.000611206322946,0,0,9
1145,5,0.6491240251292641,1,0,1
1146,8,2.1333411588398383,2,0,9
1147,0,10.000611206322946,0,0,3
1148,5,0.4186072144624414,1,0,3
1149,0,10.000611206322946,0,0,7
1150,1,0.9984347750354311,0,0,6
1151,0,10.000611206322946,0,0,4
1152,2,0.17960512242138257,0,0,5
1153,1,0.27223611075682086,0,0,3
1154,6,0.85630631201693,1,0,7
1155,3,4.725594618669456,1,0,1
1156,2,1.6376593052280928,0,0,6
1157,3,5.716251219112156,1,0,3
1158,2,2.6014458479852025,0,0,1
1159,0,10.000611206322946,0,0,3
1160,6,3.0412662658831127,1,0,2
1161,7,2.1616254300872924,0,0,9
1162,6,2.483359015527082,1,0,4
1163,5,0.7870098474606458,1,0,5
1164,5,1.7705953800911685,1,0,3
1165,0,10.000611206322946,0,0,1
1166,8,2.394970667878788,2,0,7
1167,6,0.4009295449327771,1,0,3
1168,3,6.410630078237588,1,0,4
1169,2,0.9454017664464381,0,0,7
1170,3,6.076875677517421,1,0,4
1171,6,1.5365430355184129,1,0,9
1172,0,10.000611206322946,0,0,3
1173,0,10.000611206322946,0,0,6
1174,0,10.000611206322946,0,0,5
1175,0,10.000611206322946,0,0,1
1176,2,0.10535891039679533,0,0,1
1177,1,1.1299566363361335,0,0,1
1178,1,0.9432804461028784,0,0,7
1179,0,10.000611206322946,0,0,1
1180,1,1.2643069247615824,0,0,4
1181,0,10.000611206322946,0,0,1
1182,0,10.000611206322946,0,0,3
1183,1,1.4028998538741506,0,0,3
1184,0,10.000611206322946,0,0,9
1185,6,0.3599173516239559,1,0,4
1186,6,0.2764787514439403,1,0,7
1187,2,0.21566756826189637,0,0,3
1188,0,10.000611206322946,0,0,1
1189,6,0.2892066735052986,1,0,7
1190,0,10.000611206322946,0,0,8
1191,6,3.3113810562962986,1,0,8
1192,6,3.39057701578917,1,0,5
1193,6,1.3470384181604114,1,0,7
1194,1,0.22768838354206763,0,0,8
1195,0,10.000611206322946,0,0,9
1196,8,0.15768481220459968,2,0,6
1197,3,8.000206122345503,1,0,8
1198,0,10.000611206322946,0,0,9
1199,6,0.798323555959631,1,0,2
1200,3,7.360274485371454,1,0,9
1201,0,10.000611206322946,0,0,7
1202,6,1.172383043207328,1,0,4
1203,0,10.000611206322946,0,0,9
1204,0,10.000611206322946,0,0,9
1205,0,10.000611206322946,0,0,2
1206,1,0.5692209588551814,0,0,1
1207,3,6.077582784298608,1,0,7
1208,7,3.7285740571962456,1,0,1
1209,6,2.4805305884023365,1,0,5
1210,5,1.7550390309050639,1,0,2
1211,0,10.000611206322946,0,0,9
1212,3,8.000206122345503,1,0,1
1213,6,3.9944462069223134,1,0,9
1214,6,1.5895760441074058,1,0,3
1215,6,0.9701505037879682,1,0,6
1216,6,1.55775623895401,1,0,1
1217,6,0.17182694782833058,1,0,6
1218,0,10.000611206322946,0,0,8
1219,5,0.6604377336282493,1,0,7
1220,2,1.3498668452851577,0,0,1
1221,3,4.666904755830952,1,0,4
1222,0,10.000611206322946,0,0,7
1223,6,1.3053191180704036,1,0,9
1224,1,0.7947880220536981,0,0,6
1225,5,0.8145870119269222,1,0,9
1226,7,0.6250823945689207,0,0,9
1227,6,0.8329717882377731,1,0,5
1228,6,0.409414826307016,1,0,5
1229,1,0.6165971131946818,0,0,1
1230,7,3.659277592639983,1,0,3
1231,0,10.000611206322946,0,0,1
1232,5,1.6963491680665783,1,0,2
1233,0,10.000611206322946,0,0,3
1234,0,10.000611206322946,0,0,2
1235,1,1.1370277041479993,0,0,2
1236,1,0.42072853480600114,0,0,1
1237,6,2.1029355672488252,1,0,6
1238,2,0.5289158723275468,0,0,9
1239,6,0.929138310479147,1,0,5
1240,0,10.000611206322946,0,0,9
1241,1,1.6079608204182567,0,0,1
1242,2,0.39173715677735166,0,0,6
1243,0,10.000611206322946,0,0,9
1244,0,10.000611206322946,0,0,9
1245,0,10.000611206322946,0,0,7
1246,0,10.000611206322946,0,0,5
1247,5,1.9311086194205205,1,0,2
1248,6,1.178747004238007,1,0,2
1249,0,10.000611206322946,0,0,6
1250,0,10.000611206322946,0,0,9
1251,6,0.8145870119269222,1,0,3
1252,6,0.0671751442127219,1,0,2
1253,1,0.02757716446627536,0,0,7
1254,6,0.7756961389616607,1,0,5
1255,0,10.000611206322946,0,0,1
1256,1,1.5931115780133387,0,0,2
1257,0,10.000611206322946,0,0,8
1258,3,5.3139074606168695,1,0,7
1259,2,0.9008540392316841,0,0,8
1260,2,1.5598775592975698,0,0,3
1261,0,10.000611206322946,0,0,6
1262,6,2.657307283698924,1,0,6
1263,0,10.000611206322946,0,0,7
1264,3,8.000206122345503,1,0,1
1265,6,4.48871384697188,1,0,2
1266,6,0.895904291763378,1,0,2
1267,6,1.0486393564996777,1,0,8
1268,3,6.36608235102282,1,0,5
1269,6,0.627910821693667,1,0,3
1270,3,4.609629106554822,1,0,4
1271,4,4.629428096428052,1,0,6
1272,3,4.861359120657321,1,0,6
1273,0,10.000611206322946,0,0,1
1274,0,10.000611206322946,0,0,6
1275,7,0.23688077169749272,1,0,9
1276,1,1.9134309498908562,0,0,3
1277,0,10.000611206322946,0,0,8
1278,6,2.340523445727439,1,0,6
1279,6,2.9323718215804147,1,0,4
1280,5,1.9608071042303565,1,0,9
1281,6,1.796051224213885,1,0,9
1282,0,10.000611206322946,0,0,2
1283,1,0.8138799051457356,0,0,3
1284,1,0.09050966799187789,0,0,9
1285,0,10.000611206322946,0,0,4
1286,3,4.730544366137764,1,0,2
1287,7,1.2579429637309032,1,0,6
1288,0,10.000611206322946,0,0,6
1289,7,1.4135064555919492,1,0,4
1290,1,0.12091525958289932,0,0,2
1291,0,10.000611206322946,0,0,5
1292,0,10.000611206322946,0,0,7
1293,6,1.576141015264861,1,0,9
1294,0,10.000611206322946,0,0,9
1295,0,10.000611206322946,0,0,6
1296,1,1.5471496372362115,0,0,7
1297,0,10.000611206322946,0,0,5
1298,0,10.000611206322946,0,0,6
1299,6,1.5535135982668906,1,0,3
1300,7,4.261732570210919,1,0,4
1301,0,10.000611206322946,0,0,1
1302,0,10.000611206322946,0,0,9
1303,0,10.000611206322946,0,0,7
1304,0,10.000611206322946,0,0,7
1305,0,10.000611206322946,0,0,8
1306,1,0.9948992411294982,0,0,8
1307,0,10.000611206322946,0,0,6
1308,6,3.8410040354048753,1,0,1
1309,0,10.000611206322946,0,0,5
1310,0,10.000611206322946,0,0,6
1311,1,0.5918483758531518,0,0,9
1312,1,0.3853731957466725,0,0,2
1313,0,10.000611206322946,0,0,9
1314,6,2.1644538572120378,1,0,5
1315,6,1.221880517890388,1,0,3
1316,6,0.12020815280171278,1,0,6
1317,0,10.000611206322946,0,0,3
1318,6,3.320573444451721,1,0,7
1319,1,0.3542604973744633,0,0,9
1320,0,10.000611206322946,0,0,1
1321,6,1.9579786771056102,1,0,9
1322,7,2.5469986258338535,1,0,5
1323,0,10.000611206322946,0,0,3
1324,6,0.16475588001646513,1,0,7
1325,1,0.9517657274771173,0,0,1
1326,0,10.000611206322946,0,0,2
1327,1,1.2791561671665004,0,0,5
1328,0,10.000611206322946,0,0,9
1329,6,3.553918682243217,1,0,5
1330,1,0.8852976900455795,0,0,9
1331,1,0.1612203461105324,0,0,7
1332,0,10.000611206322946,0,0,4
1333,6,2.887116987584488,1,0,1
1334,1,1.3159257197882022,0,0,3
1335,0,10.000611206322946,0,0,2
1336,6,2.947221063985328,1,0,4
1337,6,1.5174511524263754,1,0,4
1338,0,10.000611206322946,0,0,6
1339,0,10.000611206322946,0,0,7
1340,0,10.000611206322946,0,0,5
1341,6,0.07283199846221426,1,0,2
1342,6,2.4762879477152184,1,0,9
1343,0,10.000611206322946,0,0,9
1344,0,10.000611206322946,0,0,2
1345,6,1.2091525958290297,1,0,3
1346,6,0.695793072687578,1,0,6
1347,0,10.000611206322946,0,0,7
1348,0,10.000611206322946,0,0,9
1349,0,10.000611206322946,0,0,5
1350,1,1.3760297961890608,0,0,4
1351,6,1.062781492123409,1,0,8
1352,2,0.05020458146424482,0,0,6
1353,2,0.020506096654409875,0,0,9
1354,1,0.32173358543988095,0,0,7
1355,3,4.730544366137764,0,0,1
1356,0,10.000611206322946,0,0,9
1357,0,10.000611206322946,0,0,9
1358,1,0.16687720036002476,0,0,2
1359,1,1.673721751068608,0,0,3
1360,3,5.622206017214312,1,0,8
1361,6,1.0726809870600211,1,0,8
1362,0,10.000611206322946,0,0,7
1363,0,10.000611206322946,0,0,7
1364,1,0.1456639969244284,0,0,6
1365,6,1.13066374311732,1,0,2
1366,3,5.970809660339402,1,0,6
1367,5,1.5174511524263754,1,0,7
1368,6,1.1730901499885145,1,0,7
1369,0,10.000611206322946,0,0,9
1370,1,0.9149961748554155,0,0,9
1371,1,0.6420529573173984,0,0,8
1372,6,2.097985819780521,1,0,5
1373,6,3.537655226275931,1,0,6
1374,5,1.139149024491559,1,0,9
1375,7,4.097683796975582,1,0,4
1376,6,1.115814500712402,1,0,4
1377,0,10.000611206322946,0,0,6
1378,0,10.000611206322946,0,0,5
1379,0,10.000611206322946,0,0,1
1380,1,0.13647160876900333,0,0,2
1381,0,10.000611206322946,0,0,1
1382,6,0.30617723625377635,1,0,9
1383,0,10.000611206322946,0,0,9
1384,7,2.993183004762441,0,0,9
1385,2,1.372494262283128,0,0,1
1386,6,0.8435783899555717,1,0,5
1387,0,10.000611206322946,0,0,7
1388,8,0.8654987001723554,2,0,6
1389,6,2.4784092680587775,1,0,2
1390,6,2.7181184668809504,1,0,6
1391,5,0.7360981592152126,1,0,2
1392,1,0.5161879502661885,0,0,9
1393,5,0.4186072144624414,1,0,4
1394,1,0.4398204178980386,0,0,3
1395,5,1.7833233021525268,1,0,9
1396,7,0.36628131265463504,1,0,4
1397,5,0.2892066735052986,1,0,1
1398,6,2.237285855674232,1,0,6
1399,6,1.4375480861522927,1,0,3
1400,2,2.04778123831629,0,0,3
1401,6,2.0088903653510406,1,0,4
1402,1,1.804536505588124,0,0,9
1403,0,10.000611206322946,0,0,9
1404,0,10.000611206322946,0,0,1
1405,0,10.000611206322946,0,0,6
1406,2,0.2764787514439403,0,0,2
1407,6,3.878480694807752,1,0,5
1408,3,5.557859300126314,1,0,3
1409,1,0.4864894654563524,0,0,6
1410,0,10.000611206322946,0,0,9
1411,2,0.6158900064134952,0,0,8
1412,0,10.000611206322946,0,0,6
1413,5,0.6802367235014734,1,0,9
1414,0,10.000611206322946,0,0,5
1415,0,10.000611206322946,0,0,9
1416,5,1.6093750339806299,1,0,9
1417,8,2.8475190078380526,2,0,4
1418,0,10.000611206322946,0,0,6
1419,0,10.000611206322946,0,0,3
1420,0,10.000611206322946,0,0,5
1421,6,4.281531560084149,1,0,5
1422,1,0.22061731573020218,0,0,8
1423,0,10.000611206322946,0,0,5
1424,1,0.5013387078612704,0,0,5
1425,0,10.000611206322946,0,0,2
1426,0,10.000611206322946,0,0,1
1427,6,3.022174382791081,1,0,7
1428,5,1.1561195872400367,1,0,6
1429,3,4.937726653025495,1,0,3
1430,0,10.000611206322946,0,0,1
1431,5,1.9820203076659537,1,0,9
1432,0,10.000611206322946,0,0,8
1433,0,10.000611206322946,0,0,2
1434,6,1.5139156185204425,1,0,2
1435,6,0.7092281015301228,1,0,5
1436,6,1.862519261645423,1,0,4
1437,0,10.000611206322946,0,0,8
1438,0,10.000611206322946,0,0,5
1439,6,2.2118300115515233,1,0,5
1440,0,10.000611206322946,0,0,9
1441,8,0.9065108934811766,2,0,3
1442,7,3.667055767233033,1,0,4
1443,3,4.881865217311738,1,0,7
1444,0,10.000611206322946,0,0,5
1445,3,7.023691657526539,1,0,3
1446,1,1.309561758757523,0,0,8
1447,6,2.1658680707744105,1,0,5
1448,0,10.000611206322946,0,0,9
1449,1,0.43557777721091917,0,0,3
1450,5,1.2635998179803958,1,0,4
1451,6,1.5259364338006143,1,0,5
1452,0,10.000611206322946,0,0,6
1453,5,1.38239375721974,1,0,7
1454,0,10.000611206322946,0,0,9
1455,0,10.000611206322946,0,0,7
1456,0,10.000611206322946,0,0,1
1457,0,10.000611206322946,0,0,9
1458,0,10.000611206322946,0,0,5
1459,0,10.000611206322946,0,0,2
1460,7,1.1554124804588501,0,0,6
1461,6,2.585889498799103,1,0,2
1462,1,1.5308861812689203,0,0,9
1463,5,0.492146319705845,1,0,4
1464,6,0.6491240251292641,1,0,9
1465,6,3.5044212075601724,1,0,8
1466,6,0.7516545084013172,1,0,4
1467,1,1.3647160876900757,0,0,8
1468,0,10.000611206322946,0,0,9
1469,6,0.056568542494923726,1,0,8
1470,5,0.6590235200658762,1,0,9
1471,1,1.8349420971791466,0,0,7
1472,6,2.0004050839768044,1,0,4
1473,5,1.1504627329905441,1,0,2
1474,5,0.9616652224137293,1,0,6
1475,5,1.8533268734899975,1,0,8
1476,6,2.5554839072080897,1,0,4
1477,8,0.6583164132846896,2,0,9
1478,0,10.000611206322946,0,0,4
1479,6,1.7557461376862504,1,0,7
1480,2,0.15132085117392077,0,0,9
1481,0,10.000611206322946,0,0,5
1482,6,3.034195198071249,1,0,8
1483,7,3.5164420228403404,1,0,4
1484,1,0.4426488450227849,0,0,9
1485,6,1.2586500705120898,1,0,3
1486,8,4.151423912345779,2,0,1
1487,0,10.000611206322946,0,0,4
